Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)"
Hungary,HUN,2020-03-21,11.14286,,1384,1105.45358568202,2267,240.70278456572
Hungary,HUN,2020-03-22,14.28571,,1487.14,1226.43921557638,2354,314.287768142646
Hungary,HUN,2020-03-23,18.28571,,1574.89,1346.54768120269,2413,409.19751346464
Hungary,HUN,2020-03-24,19.57143,,1631.52,1462.50502711986,2443,444.891663986102
Hungary,HUN,2020-03-25,25.14286,,1671.96,1571.11516736234,2446,579.813586529322
Hungary,HUN,2020-03-26,26.85714,,1716.91,1669.49821709288,2424,627.392368075622
Hungary,HUN,2020-03-27,30.71429,,1756.11,1755.28589306515,2380,725.755430395668
Hungary,HUN,2020-03-28,34.28571,,1840.31,1826.77185187121,2318,818.257732319778
Hungary,HUN,2020-03-29,39.57143,,1961.76,1882.97151730947,2241,952.371816390962
Hungary,HUN,2020-03-30,40,,2040.59,1923.61285947358,2154,969.340479965353
Hungary,HUN,2020-03-31,43.57143,,2096.94,1949.10062618438,2062,1061.52283349419
Hungary,HUN,2020-04-01,42.71429,,2144.46,1960.39461066317,1968,1044.59565602251
Hungary,HUN,2020-04-02,46.28571,,2205.97,1958.8485688156,1875,1134.51612825018
Hungary,HUN,2020-04-03,46.14286,,2275.83,1946.0692150439,1785,1131.87122749653
Hungary,HUN,2020-04-04,47.85714,,2352.14,1923.78289246743,1698,1173.08143753149
Hungary,HUN,2020-04-05,46.42857,,2419.97,1893.71559585183,1615,1135.64596744161
Hungary,HUN,2020-04-06,42.42857,,2522.17,1857.50407112722,1535,1034.16234794052
Hungary,HUN,2020-04-07,46.42857,,2610.38,1816.64470232648,1460,1126.19721972859
Hungary,HUN,2020-04-08,52.85714,,2682.45,1772.4470033727,1389,1274.3323800145
Hungary,HUN,2020-04-09,56.42857,,2690.49,1726.00737873163,1322,1350.59675625524
Hungary,HUN,2020-04-10,81,,2660.11,1678.21882636085,1259,1922.53639354957
Hungary,HUN,2020-04-11,90.28571,,2643.08,1629.79398670222,1200,2122.93504793034
Hungary,HUN,2020-04-12,96.71429,,2595.4,1581.27227677858,1143,2250.77689857555
Hungary,HUN,2020-04-13,102,,2548.08,1533.0557239275,1090,2347.53062004157
Hungary,HUN,2020-04-14,99.28571,,2494.97,1485.44867442714,1040,2258.1381945485
Hungary,HUN,2020-04-15,97.71429,,2427.18,1438.67358538372,993,2194.8103640926
Hungary,HUN,2020-04-16,96,,2402.4,1392.88636333946,949,2128.42581638573
Hungary,HUN,2020-04-17,81.85714,,2380.81,1348.19630339209,906,1790.61558861562
Hungary,HUN,2020-04-18,74.85714,,2360.15,1304.68088971232,867,1615.07441050859
Hungary,HUN,2020-04-19,72.28571,,2350.17,1262.3969126028,829,1537.88318565522
Hungary,HUN,2020-04-20,75.14286,,2341.56,1221.39352100667,793,1576.16602985373
Hungary,HUN,2020-04-21,83.71429,,2328.36,1181.71814592922,760,1731.12814206341
Hungary,HUN,2020-04-22,84.14286,,2281.97,1143.4204262817,728,1715.44399685685
Hungary,HUN,2020-04-23,90.28571,,2230.93,1106.54720976731,697,1814.89053626378
Hungary,HUN,2020-04-24,88.57143,,2151.96,1071.14216667636,669,1755.77639366905
Hungary,HUN,2020-04-25,87,,2065.61,1037.24080373129,641,1701.18100637388
Hungary,HUN,2020-04-26,83.42857,,1988.46,1004.86514840885,615,1609.66431755581
Hungary,HUN,2020-04-27,85.57143,,1918.37,974.017293757379,591,1629.63446149429
Hungary,HUN,2020-04-28,78.71429,,1854.61,944.673827663537,567,1480.27206830871
Hungary,HUN,2020-04-29,79.85714,,1794.22,916.776717091351,545,1483.64122502674
Hungary,HUN,2020-04-30,70.14286,,1728.08,890.227347130717,524,1288.08337849613
Hungary,HUN,2020-05-01,68.57143,,1660.77,864.889192155914,504,1245.30450394726
Hungary,HUN,2020-05-02,71.28571,,1610.1,840.593561960782,484,1281.02615403071
Hungary,HUN,2020-05-03,71.14286,,1538.31,817.150595680894,466,1265.77525768797
Hungary,HUN,2020-05-04,64.57143,,1486.47,794.362679423698,448,1138.12669008544
Hungary,HUN,2020-05-05,59.42857,,1438.91,772.029538590723,431,1038.34436359171
Hungary,HUN,2020-05-06,54.85714,,1383.34,749.948208797275,415,950.663170575149
Hungary,HUN,2020-05-07,53.57143,,1334.47,727.923593490522,400,921.373238049511
Hungary,HUN,2020-05-08,45,,1270.63,705.774717180404,385,768.571831288387
Hungary,HUN,2020-05-09,38.71429,,1209.3,683.335854055164,371,656.982525937309
Hungary,HUN,2020-05-10,37.85714,,1154.65,660.45934795538,357,638.681017616383
Hungary,HUN,2020-05-11,35.57143,,1097.57,637.029497527996,344,596.9149733136
Hungary,HUN,2020-05-12,35.42857,,1055.93,612.973200462498,332,591.652545068091
Hungary,HUN,2020-05-13,32.85714,,1006.99,588.268504873282,320,546.291602330356
Hungary,HUN,2020-05-14,32.85714,,961.92,562.955803810978,308,544.11840793681
Hungary,HUN,2020-05-15,34.14286,,916.34,537.133764497203,297,563.374859084397
Hungary,HUN,2020-05-16,37.14286,,867.09,510.946439718314,286,610.86363382285
Hungary,HUN,2020-05-17,35.14286,,827.11,484.573266274269,276,576.232063102213
Hungary,HUN,2020-05-18,35.85714,,795.91,458.220505426433,266,586.301399374599
Hungary,HUN,2020-05-19,34.71429,,762.38,432.110717259632,256,566.126176086867
Hungary,HUN,2020-05-20,36.71429,,731.29,406.478922119782,247,597.241520550193
Hungary,HUN,2020-05-21,37.28571,,693.99,381.578335689345,238,605.056054343501
Hungary,HUN,2020-05-22,37.28571,,661.19,357.677976311002,231,603.561351238337
Hungary,HUN,2020-05-23,34.28571,,626.93,335.045276876095,224,553.584305542621
Hungary,HUN,2020-05-24,33.14286,,599.29,313.924461557914,217,533.685724767185
Hungary,HUN,2020-05-25,31.57143,,566.18,294.523964760996,210,506.889419680635
Hungary,HUN,2020-05-26,30.71429,,543.44,277.005034802569,204,491.546247087249
Hungary,HUN,2020-05-27,27.85714,,518.03,261.478946556837,199,444.226255635902
Hungary,HUN,2020-05-28,25,,490.93,248.017224336693,194,397.060390149167
Hungary,HUN,2020-05-29,23.28571,,466.45,236.66346355116,190,368.153176897361
Hungary,HUN,2020-05-30,18.28571,,446.52,227.439446530233,187,287.610985137069
Hungary,HUN,2020-05-31,18,,424.86,220.339371671671,184,281.458437335367
Hungary,HUN,2020-06-01,17.14286,,403.81,215.308299369672,182,266.288412670551
Hungary,HUN,2020-06-02,21.42857,,384.25,212.219499115274,180,330.390640014982
Hungary,HUN,2020-06-03,19.71429,,360.32,210.852675185141,179,301.416833620641
Hungary,HUN,2020-06-04,16.42857,,342.52,210.881797577003,179,248.856729991603
Hungary,HUN,2020-06-05,16.14286,,329.83,211.888074841829,180,242.003305559473
Hungary,HUN,2020-06-06,18.42857,,314.72,213.38722200483,182,273.129474350704
Hungary,HUN,2020-06-07,14.71429,,298.76,214.85163248021,184,215.347178866134
Hungary,HUN,2020-06-08,13.42857,,284.33,215.733040930382,188,193.860809569763
Hungary,HUN,2020-06-09,13.28571,,276.12,215.48363992153,192,188.956902808514
Hungary,HUN,2020-06-10,12.28571,,264.79,213.581908852491,197,171.940060474325
Hungary,HUN,2020-06-11,13.71429,,250.19,209.572010573387,203,188.625307105124
Hungary,HUN,2020-06-12,12.14286,,238.34,203.11757065211,210,163.946161655262
Hungary,HUN,2020-06-13,11.85714,,231.82,194.066935544888,218,156.95037836214
Hungary,HUN,2020-06-14,13.42857,,218.99,182.516496233327,227,174.069486829506
Hungary,HUN,2020-06-15,15.14286,,213.85,168.825578148984,236,191.986810878783
Hungary,HUN,2020-06-16,9,,199.71,153.576090348724,247,111.476962312488
Hungary,HUN,2020-06-17,8.71429,,194.69,137.488048883623,258,105.332701387683
Hungary,HUN,2020-06-18,7.42857,,186.44,121.30810597075,270,87.5427059152823
Hungary,HUN,2020-06-19,6,,179.6,105.704239851928,283,68.8573727459355
Hungary,HUN,2020-06-20,4.71429,,174.78,91.1938565289336,298,52.6371746071458
Hungary,HUN,2020-06-21,4.28571,,164.77,78.1141789481419,313,46.5249040667897
Hungary,HUN,2020-06-22,3.71429,,160.2,66.631021558522,329,39.1622902799005
Hungary,HUN,2020-06-23,4.28571,,155.42,56.771436045313,346,43.8705623251228
Hungary,HUN,2020-06-24,4.14286,,148.71,48.4664466152174,364,41.1410486814314
Hungary,HUN,2020-06-25,5,,141.54,41.589121397103,383,48.1459208926457
Hungary,HUN,2020-06-26,6,,135.49,35.984266081648,404,56.0023925958594
Hungary,HUN,2020-06-27,5.85714,,134.77,31.4891003070144,426,52.9762789373505
Hungary,HUN,2020-06-28,6.28571,,126.45,27.946047120041,449,55.0890443602508
Hungary,HUN,2020-06-29,5.71429,,123.36,25.2107261726669,473,48.5174269257275
Hungary,HUN,2020-06-30,5.42857,,119.76,23.1571428375297,499,44.6656041651302
Hungary,HUN,2020-07-01,6.85714,,114.05,21.6801646015144,527,54.6711194252985
Hungary,HUN,2020-07-02,6.14286,,111.58,20.6972822969166,556,47.4780168695447
Hungary,HUN,2020-07-03,6.14286,,110.36,20.1494419590662,587,46.0404155481106
Hungary,HUN,2020-07-04,6.42857,,108.78,20.0004264226231,619,46.7460691211655
Hungary,HUN,2020-07-05,6.42857,,105.24,20.2350894589425,654,45.3752789314785
Hungary,HUN,2020-07-06,5.85714,,105.38,20.8573864242659,690,40.1502828384719
Hungary,HUN,2020-07-07,6.28571,,102.76,21.8889655065268,728,41.8810575763548
Hungary,HUN,2020-07-08,7.14286,,100.29,23.3678052580394,768,46.2884148131989
Hungary,HUN,2020-07-09,7.57143,,99.58,25.3454805099994,810,47.7567795386519
Hungary,HUN,2020-07-10,7.71429,,97.9,27.8838797790814,854,47.4038483184754
Hungary,HUN,2020-07-11,7.28571,,94.35,31.0508449367009,899,43.6570933920123
Hungary,HUN,2020-07-12,6.57143,,92.29,34.9133248699114,946,38.4258043538067
Hungary,HUN,2020-07-13,7.28571,,91.25,39.5292369421976,995,41.6210113287302
Hungary,HUN,2020-07-14,8.28571,,90.98,44.9386729720407,1046,46.2823960716485
Hungary,HUN,2020-07-15,8.28571,,89.04,51.1522790033934,1098,45.2986972539614
Hungary,HUN,2020-07-16,7.57143,,88.9,58.1380066558599,1151,40.5500195224552
Hungary,HUN,2020-07-17,8.42857,,89.16,65.8060755551433,1206,44.2731871580869
Hungary,HUN,2020-07-18,10,,92.13,73.9935253005243,1262,51.5611318248309
Hungary,HUN,2020-07-19,12.28571,,91.36,82.4509046061909,1319,62.2473419516656
Hungary,HUN,2020-07-20,14.14286,,92.44,90.8392293501379,1377,70.4803161869687
Hungary,HUN,2020-07-21,14.28571,,93.2,98.7490307161244,1437,70.0935287293515
Hungary,HUN,2020-07-22,14.71429,,95.01,105.738352447543,1498,71.1475285360093
Hungary,HUN,2020-07-23,16.71429,,95.49,111.393298437909,1560,79.7236290868331
Hungary,HUN,2020-07-24,17,,95.45,115.397399438041,1624,80.0651018492654
Hungary,HUN,2020-07-25,18.71429,,96.93,117.585852635646,1689,87.1068634420817
Hungary,HUN,2020-07-26,17.14286,,96.69,117.961415901927,1755,78.9334033207359
Hungary,HUN,2020-07-27,16.42857,,97.98,116.681080139951,1823,74.8967269348858
Hungary,HUN,2020-07-28,15.57143,,99.92,114.019121085769,1893,70.3440757963745
Hungary,HUN,2020-07-29,14.14286,,100.03,110.316533292667,1964,63.3702182798482
Hungary,HUN,2020-07-30,14.85714,,103.9,105.936400469114,2038,66.080304593446
Hungary,HUN,2020-07-31,15.28571,,108.55,101.229505524055,2112,67.5441122104435
Hungary,HUN,2020-08-01,11.57143,,113.16,96.5138056103279,2189,50.8350425988791
Hungary,HUN,2020-08-02,13,,117.03,92.0631623864773,2267,56.8290335756157
Hungary,HUN,2020-08-03,12.42857,,119.95,88.1024171814665,2346,54.1032478273097
Hungary,HUN,2020-08-04,12.57143,,129.27,84.8109781131683,2426,54.5295729702321
Hungary,HUN,2020-08-05,12.57143,,131.07,82.3332996593178,2507,54.3764764644276
Hungary,HUN,2020-08-06,11.42857,,138.9,80.7884650844735,2590,49.331116858855
Hungary,HUN,2020-08-07,13.14286,,143.68,80.2806802936879,2673,56.6447483532858
Hungary,HUN,2020-08-08,16.57143,,148.3,80.9123927664869,2756,71.3568203615996
Hungary,HUN,2020-08-09,18.14286,,155.04,82.7927560100323,2840,78.1042763827323
Hungary,HUN,2020-08-10,23,,162.38,86.0423963186102,2923,99.041637352574
Hungary,HUN,2020-08-11,26.71429,,166.75,90.800941516037,3007,115.129448962191
Hungary,HUN,2020-08-12,27.57143,,174.54,97.2339070892708,3092,
Hungary,HUN,2020-08-13,29.14286,,185.12,105.539775807162,3176,
Hungary,HUN,2020-08-14,30.85714,,199.6,115.957799499349,3260,
Hungary,HUN,2020-08-15,33.14286,,210.52,128.770818124111,3344,
Hungary,HUN,2020-08-16,32,,222.5,144.302258444949,3428,
Hungary,HUN,2020-08-17,31.42857,,235.87,162.90829940112,3513,
Hungary,HUN,2020-08-18,34.14286,,255.57,184.963114864542,3598,
Hungary,HUN,2020-08-19,32,,274.54,210.837801783906,3683,
Hungary,HUN,2020-08-20,33.42857,,292.84,240.877107292319,3769,
Hungary,HUN,2020-08-21,33.28571,,306.97,275.378888543376,3856,
Hungary,HUN,2020-08-22,35,,318.03,314.583307565527,3944,
Hungary,HUN,2020-08-23,36.57143,,338.17,358.657555774926,4033,
Hungary,HUN,2020-08-24,34.14286,,355.59,407.67845105863,4124,
Hungary,HUN,2020-08-25,31.57143,,383.47,461.614330849438,4216,
Hungary,HUN,2020-08-26,35,,411.6,520.307238156433,4309,
Hungary,HUN,2020-08-27,40.85714,,445.35,583.447872618226,4404,
Hungary,HUN,2020-08-28,47.57143,,483.84,650.567241228673,4501,
Hungary,HUN,2020-08-29,59,,523.04,721.062086408532,4600,
Hungary,HUN,2020-08-30,76.57143,,575.55,794.221178083562,4701,
Hungary,HUN,2020-08-31,115.14286,,632.48,869.24232602433,4803,
Hungary,HUN,2020-09-01,135.42857,,692.89,945.284888436161,4908,
Hungary,HUN,2020-09-02,148.85714,,751.58,1021.53835699949,5016,
Hungary,HUN,2020-09-03,190.57143,,819.61,1097.28240251367,5125,
Hungary,HUN,2020-09-04,220.57143,,886.33,1171.9451824125,5237,
Hungary,HUN,2020-09-05,267.28571,,968.16,1245.15583004712,5352,
Hungary,HUN,2020-09-06,317.57143,,1051,1316.7762209601,5469,
Hungary,HUN,2020-09-07,346.57143,,1150.29,1386.92948479268,5589,
Hungary,HUN,2020-09-08,403.42857,,1254.51,1455.99285429253,5712,
Hungary,HUN,2020-09-09,435.28571,,1364.88,1524.61781045438,5838,
Hungary,HUN,2020-09-10,441.85714,,1463.71,1593.7309387264,5968,
Hungary,HUN,2020-09-11,466.85714,,1561.5,1664.51954229526,6100,
Hungary,HUN,2020-09-12,503.85714,,1673.57,1738.4181009865,6236,
Hungary,HUN,2020-09-13,561.85714,,1789.97,1817.0972518204,6376,
Hungary,HUN,2020-09-14,560.28571,,1920.45,1902.43501641842,6519,
Hungary,HUN,2020-09-15,598.57143,,2075.99,1996.46551608324,6667,
Hungary,HUN,2020-09-16,736.57143,,2212.76,2101.31051334171,6819,
Hungary,HUN,2020-09-17,779.28571,,2373.17,2219.09547449683,6975,
Hungary,HUN,2020-09-18,845.71429,,2534.8,2351.83732946348,7136,
Hungary,HUN,2020-09-19,858.71429,,2711.48,2501.31018331029,7302,
Hungary,HUN,2020-09-20,880.71429,,2898.01,2668.84891840192,7474,
Hungary,HUN,2020-09-21,936.71429,,3111.45,2855.12406237543,7651,
Hungary,HUN,2020-09-22,906.57143,,3333.97,3060.0154885985,7834,
Hungary,HUN,2020-09-23,855.71429,,3569.91,3282.4645360799,8023,
Hungary,HUN,2020-09-24,861.42857,,3774.26,3520.38175555511,8218,
Hungary,HUN,2020-09-25,859.42857,,3971.4,3770.58494370589,8421,
Hungary,HUN,2020-09-26,879.57143,,4193.22,4028.74690486257,8631,
Hungary,HUN,2020-09-27,860.57143,,4389.69,4289.35416622666,8848,
Hungary,HUN,2020-09-28,835.71429,,4651.81,4546.1444301448,9074,
Hungary,HUN,2020-09-29,866.85714,,4909.53,4793.09251547613,9307,
Hungary,HUN,2020-09-30,858.71429,,5200.73,5025.46403552575,9550,
Hungary,HUN,2020-10-01,872.71429,,5460.49,5239.84515873655,9802,
Hungary,HUN,2020-10-02,929.14286,,5766.99,5435.36443457606,10064,
Hungary,HUN,2020-10-03,948.57143,,6085.02,5614.65345943546,10336,
Hungary,HUN,2020-10-04,937.28571,,6398.81,5781.91616229417,10619,
Hungary,HUN,2020-10-05,966.28571,,6814.48,5941.67949669196,,
Hungary,HUN,2020-10-06,961.57143,,7180,6098.60804132447,,
Hungary,HUN,2020-10-07,950.42857,,7595.39,6241.08996281954,,
Hungary,HUN,2020-10-08,962.42857,,7998.91,6391.79889035405,,
Hungary,HUN,2020-10-09,941.57143,,8439.2,6554.11907542096,,
Hungary,HUN,2020-10-10,982.71429,,8902.21,6728.48450071861,,
Hungary,HUN,2020-10-11,1012.71429,,9386.5,6917.0235792772,,
Hungary,HUN,2020-10-12,1013.85714,,9943.3,7133.52126839753,,
Hungary,HUN,2020-10-13,1080.57143,,10510.56,7362.37440323617,,
Hungary,HUN,2020-10-14,1095.42857,,11073.42,7408.41251548838,,
Hungary,HUN,2020-10-15,1098,,11591.24,7446.63239320312,,
Hungary,HUN,2020-10-16,1114.71429,,12167.19,7680.37411833241,,
Hungary,HUN,2020-10-17,1174.28571,,12791.95,7922.72293523064,,
Hungary,HUN,2020-10-18,1232.28571,,13420.26,8172.24161008173,,
Hungary,HUN,2020-10-19,1313,,14102.99,8432.06702909255,,
Hungary,HUN,2020-10-20,1270.71429,,14809.87,8705.52673493388,,
Hungary,HUN,2020-10-21,1342.57143,,15551.22,8984.10095729736,,
Hungary,HUN,2020-10-22,1497.14286,,16310.17,9267.16758934165,,
Hungary,HUN,2020-10-23,1607.57143,,17113.16,9576.79183166028,,
Hungary,HUN,2020-10-24,1611.71429,,17907.32,9914.90259311908,,
Hungary,HUN,2020-10-25,1851,,18441.06,10271.9413338652,,
Hungary,HUN,2020-10-26,1970.71429,,19158.83,10649.5315195594,,
Hungary,HUN,2020-10-27,2126.42857,,20004.61,,,
Hungary,HUN,2020-10-28,2250.42857,,20868.45,,,
Hungary,HUN,2020-10-29,2273.57143,,21741.94,,,
Hungary,HUN,2020-10-30,2447.85714,,22672.12,,,
Hungary,HUN,2020-10-31,2746.14286,,23565.65,,,
Hungary,HUN,2020-11-01,2850.28571,,24501.02,,,
Hungary,HUN,2020-11-02,3031,,,,,
Hungary,HUN,2020-11-03,3303.85714,,,,,
Hungary,HUN,2020-11-04,3579.28571,,,,,
Hungary,HUN,2020-11-05,3827,,,,,
Hungary,HUN,2020-11-06,4030.28571,,,,,
Hungary,HUN,2020-11-07,4231.71429,,,,,
Hungary,HUN,2020-11-08,4345.28571,,,,,
Hungary,HUN,2020-11-09,4571.14286,,,,,
Hungary,HUN,2020-11-10,4592.71429,,,,,
Hungary,HUN,2020-11-11,4553.57143,,,,,
Iceland,ISL,2020-01-02,0,,,,,
Iceland,ISL,2020-01-03,0,,,,,
Iceland,ISL,2020-01-04,0,,,,,
Iceland,ISL,2020-01-05,0,,,,,
Iceland,ISL,2020-01-06,0,,,,,
Iceland,ISL,2020-01-07,0,,,,,
Iceland,ISL,2020-01-08,0,,,,,
Iceland,ISL,2020-01-09,0,,,,,
Iceland,ISL,2020-01-10,0,,,,,
Iceland,ISL,2020-01-11,0,,,,,
Iceland,ISL,2020-01-12,0,,,,,
Iceland,ISL,2020-01-13,0,,,,,
Iceland,ISL,2020-01-14,0,,,,,
Iceland,ISL,2020-01-15,0,,,,,
Iceland,ISL,2020-01-16,0,,,,,
Iceland,ISL,2020-01-17,0,,,,,
Iceland,ISL,2020-01-18,0,,,,,
Iceland,ISL,2020-01-19,0,,,,,
Iceland,ISL,2020-01-20,0,,,,,
Iceland,ISL,2020-01-21,0,,,,,
Iceland,ISL,2020-01-22,0,,,,,
Iceland,ISL,2020-01-23,0,,,,,
Iceland,ISL,2020-01-24,0,,,,,
Iceland,ISL,2020-01-25,0,,,,,
Iceland,ISL,2020-01-26,0,,,,,
Iceland,ISL,2020-01-27,0,,,,,
Iceland,ISL,2020-01-28,0,,,,,
Iceland,ISL,2020-01-29,0,,,,,
Iceland,ISL,2020-01-30,0,,,,,
Iceland,ISL,2020-01-31,0,,,,,
Iceland,ISL,2020-02-01,0,,0,,,
Iceland,ISL,2020-02-02,0,,0.4,,,
Iceland,ISL,2020-02-03,0,,0.34,,,
Iceland,ISL,2020-02-04,0,,0.52,0,,
Iceland,ISL,2020-02-05,0,,0.73,0,,
Iceland,ISL,2020-02-06,0,,0.69,0,,
Iceland,ISL,2020-02-07,0,,1.13,0,,
Iceland,ISL,2020-02-08,0,,1.16,0.055089015522782,,
Iceland,ISL,2020-02-09,0,,1.29,0.134414128813132,,
Iceland,ISL,2020-02-10,0,,1.7,0.235665932451359,,
Iceland,ISL,2020-02-11,0,,1.89,0.376568888423604,,
Iceland,ISL,2020-02-12,0,,2.24,0.561734750765915,,
Iceland,ISL,2020-02-13,0,,2.71,0.749661153802136,,
Iceland,ISL,2020-02-14,0,,3.15,0.986785654327015,,
Iceland,ISL,2020-02-15,0,,3.51,1.2811999463647,,
Iceland,ISL,2020-02-16,0,,4.38,1.64082092767192,,
Iceland,ISL,2020-02-17,0,,4.67,2.07286559598093,,
Iceland,ISL,2020-02-18,0,,5.46,2.58324174063694,,
Iceland,ISL,2020-02-19,0,,6.31,3.17594084350373,10,
Iceland,ISL,2020-02-20,0,,7.56,3.85258106584678,10,
Iceland,ISL,2020-02-21,0,,8.54,4.61228300770974,10,
Iceland,ISL,2020-02-22,0,,9.68,5.4519391616653,10,
Iceland,ISL,2020-02-23,0,,11.62,6.36683768244134,10,
Iceland,ISL,2020-02-24,0,,12.94,7.35158413350885,10,
Iceland,ISL,2020-02-25,0,,15.22,8.40111602304988,10,
Iceland,ISL,2020-02-26,0,,16.75,9.51162138903029,10,
Iceland,ISL,2020-02-27,0,,19.27,10.6813671040134,10,
Iceland,ISL,2020-02-28,0,,22.55,11.9114078375321,26,
Iceland,ISL,2020-02-29,0.14286,,25.65,13.2061439342844,26,
Iceland,ISL,2020-03-01,0.14286,,28.65,14.5737770775366,27,
Iceland,ISL,2020-03-02,0.42857,,33.81,16.0265879624043,30,
Iceland,ISL,2020-03-03,0.85714,,38.45,17.5807086001186,34,
Iceland,ISL,2020-03-04,2.28571,,43.96,19.2552623659473,42,
Iceland,ISL,2020-03-05,3.71429,,49.96,21.070724827104,48,
Iceland,ISL,2020-03-06,5,,58.86,23.0470274278509,53,
Iceland,ISL,2020-03-07,6,,64.73,25.2015707689766,58,
Iceland,ISL,2020-03-08,7.42857,,74.1,27.5472702131729,65,
Iceland,ISL,2020-03-09,7.42857,,83.02,30.0907516588058,73,
Iceland,ISL,2020-03-10,8.42857,,92.76,32.8308639969105,82,
Iceland,ISL,2020-03-11,7.71429,,103.47,35.7573915497034,90,
Iceland,ISL,2020-03-12,8.42857,,116.09,38.8496494866635,98,
Iceland,ISL,2020-03-13,11.71429,,126.05,42.0746401568778,107,
Iceland,ISL,2020-03-14,10.57143,,139.06,45.3846817507754,115,
Iceland,ISL,2020-03-15,12.14286,,144.34,48.7146476557069,123,
Iceland,ISL,2020-03-16,17.57143,,152.53,51.979169407137,130,
Iceland,ISL,2020-03-17,19.14286,,161.99,55.0711728065752,135,
Iceland,ISL,2020-03-18,25.28571,,165.03,57.8630056450547,138,
Iceland,ISL,2020-03-19,23.57143,,168.38,60.210937607913,139,
Iceland,ISL,2020-03-20,30.42857,,172.49,61.9636916313225,139,
Iceland,ISL,2020-03-21,41.71429,,176.08,62.9750691436462,136,
Iceland,ISL,2020-03-22,47.85714,,170.95,63.1188789397828,132,
Iceland,ISL,2020-03-23,55.71429,,160.11,62.3048203630562,126,
Iceland,ISL,2020-03-24,55.57143,,148.02,60.4926284380428,119,
Iceland,ISL,2020-03-25,57.28571,,132.85,57.7018815598783,111,
Iceland,ISL,2020-03-26,69.57143,,117.05,54.0168166230059,103,
Iceland,ISL,2020-03-27,67.42857,,106.69,49.5845189869887,94,
Iceland,ISL,2020-03-28,68.71429,,93.79,44.604792467669,86,
Iceland,ISL,2020-03-29,70,,81.19,39.3117489776004,78,
Iceland,ISL,2020-03-30,64.57143,,73.81,33.9503696094652,71,
Iceland,ISL,2020-03-31,71.14286,,65.04,28.7506681906479,65,
Iceland,ISL,2020-04-01,69.57143,,58.73,23.9039999193585,59,
Iceland,ISL,2020-04-02,69,,50.67,19.5469448981418,54,
Iceland,ISL,2020-04-03,73.85714,,44.74,15.7557971433924,50,
Iceland,ISL,2020-04-04,67.71429,,39.47,12.5513086343122,46,
Iceland,ISL,2020-04-05,64.85714,,36.06,9.91028649874443,42,
Iceland,ISL,2020-04-06,66.57143,,32.14,7.78009270272293,39,
Iceland,ISL,2020-04-07,68,,29.03,6.09259313353871,36,
Iceland,ISL,2020-04-08,64.42857,,24.66,4.77514208758025,33,141.265957883323
Iceland,ISL,2020-04-09,56.57143,,22.8,3.75825316106893,31,123.972234163442
Iceland,ISL,2020-04-10,47,,20.11,2.97994496104553,29,102.946805111232
Iceland,ISL,2020-04-11,44.42857,,18.92,2.3875856206618,27,97.2694233722808
Iceland,ISL,2020-04-12,38.85714,,16.61,1.93812062817178,26,85.0324052820098
Iceland,ISL,2020-04-13,30.71429,,15.83,1.59735721617104,24,67.1842935218622
Iceland,ISL,2020-04-14,21.28571,,14.28,1.33876944927246,23,46.5427988721509
Iceland,ISL,2020-04-15,19.14286,,13.02,1.14217564428589,22,41.8414202249386
Iceland,ISL,2020-04-16,15.85714,,11.73,0.992460078073478,20,34.6470536449622
Iceland,ISL,2020-04-17,13,,11.14,0.878417676930532,19,28.395420270537
Iceland,ISL,2020-04-18,11.28571,,9.44,0.791811233299202,19,24.6442349311999
Iceland,ISL,2020-04-19,10.14286,,8.77,0.726598202742459,18,22.1422929962587
Iceland,ISL,2020-04-20,10,,7.6,0.678325820893323,17,21.8246555471948
Iceland,ISL,2020-04-21,8.85714,,7.03,0.643678472027893,16,19.3257095212503
Iceland,ISL,2020-04-22,8.28571,,6.31,0.620138289389342,15,18.0761161059069
Iceland,ISL,2020-04-23,8.28571,,5.13,0.605752548357627,15,18.0728359254388
Iceland,ISL,2020-04-24,7.14286,,4.37,0.598969291176566,14,15.5773223849004
Iceland,ISL,2020-04-25,5,,3.9,0.598519405516947,14,10.9024057209424
Iceland,ISL,2020-04-26,4.28571,,3.34,0.603335148452163,13,9.34445262889871
Iceland,ISL,2020-04-27,3,,2.98,0.612490879184786,13,6.54005323887858
Iceland,ISL,2020-04-28,2.71429,,2.98,0.625149211991503,12,5.91611930176728
Iceland,ISL,2020-04-29,2.42857,,2.47,0.640510705051923,12,5.29456273120938
Iceland,ISL,2020-04-30,1.71429,,2.19,0.657779892551576,11,3.735915578193
Iceland,ISL,2020-05-01,1.14286,,1.99,0.676153769027191,11,2.49128793299593
Iceland,ISL,2020-05-02,1.28571,,1.67,0.694830180269861,10,2.80296412553887
Iceland,ISL,2020-05-03,1.14286,,1.48,0.713036340730706,10,2.49131516381144
Iceland,ISL,2020-05-04,1,,1.33,0.73007028941817,10,2.17969059282939
