Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (YYG, lower)","Daily new estimated infections of COVID-19 (YYG, upper)"
Cuba,CUB,2020-10-11,24,,,,
Cuba,CUB,2020-10-12,24.14286,,,,
Cuba,CUB,2020-10-13,22.14286,,,,
Cuba,CUB,2020-10-14,19.14286,,,,
Cuba,CUB,2020-10-15,19.57143,,,,
Cuba,CUB,2020-10-16,20.71429,,,,
Cuba,CUB,2020-10-17,25,,,,
Cuba,CUB,2020-10-18,31.71429,,,,
Cuba,CUB,2020-10-19,34.57143,,,,
Cuba,CUB,2020-10-20,36.85714,,,,
Cuba,CUB,2020-10-21,41.14286,,,,
Cuba,CUB,2020-10-22,47.57143,,,,
Cuba,CUB,2020-10-23,51.28571,,,,
Cuba,CUB,2020-10-24,51.57143,,,,
Cuba,CUB,2020-10-25,52,,,,
Cuba,CUB,2020-10-26,49.42857,,,,
Cuba,CUB,2020-10-27,48.14286,,,,
Cuba,CUB,2020-10-28,53.28571,,,,
Cuba,CUB,2020-10-29,51.28571,,,,
Cuba,CUB,2020-10-30,49.28571,,,,
Cuba,CUB,2020-10-31,46,,,,
Cuba,CUB,2020-11-01,50.42857,,,,
Cuba,CUB,2020-11-02,52.71429,,,,
Cuba,CUB,2020-11-03,53.57143,,,,
Cuba,CUB,2020-11-04,51,,,,
Cuba,CUB,2020-11-05,59.57143,,,,
Cuba,CUB,2020-11-06,59.71429,,,,
Cuba,CUB,2020-11-07,61,,,,
Cuba,CUB,2020-11-08,54.28571,,,,
Cuba,CUB,2020-11-09,51.71429,,,,
Cuba,CUB,2020-11-10,54.14286,,,,
Cuba,CUB,2020-11-11,51,,,,
Curacao,CUW,2020-03-26,1.66667,,,,
Curacao,CUW,2020-03-27,1.33333,,,,
Curacao,CUW,2020-03-28,1.25,,,,
Curacao,CUW,2020-03-29,1,,,,
Curacao,CUW,2020-03-30,1,,,,
Curacao,CUW,2020-03-31,0.6,,,,
Curacao,CUW,2020-04-01,0.83333,,,,
Curacao,CUW,2020-04-02,0.83333,,,,
Curacao,CUW,2020-04-03,0.66667,,,,
Curacao,CUW,2020-04-04,0.5,,,,
Curacao,CUW,2020-04-05,0.5,,,,
Curacao,CUW,2020-04-06,0.33333,,,,
Curacao,CUW,2020-04-07,0.57143,,,,
Curacao,CUW,2020-04-08,0.28571,,,,
Curacao,CUW,2020-04-09,0.42857,,,,
Curacao,CUW,2020-04-10,0.42857,,,,
Curacao,CUW,2020-04-11,0.42857,,,,
Curacao,CUW,2020-04-12,0.42857,,,,
Curacao,CUW,2020-04-13,0.42857,,,,
Curacao,CUW,2020-04-14,0.14286,,,,
Curacao,CUW,2020-04-15,0.14286,,,,
Curacao,CUW,2020-04-16,0,,,,
Curacao,CUW,2020-04-17,0,,,,
Curacao,CUW,2020-04-18,0,,,,
Curacao,CUW,2020-04-19,0,,,,
Curacao,CUW,2020-04-20,0,,,,
Curacao,CUW,2020-04-21,0,,,,
Curacao,CUW,2020-04-22,0,,,,
Curacao,CUW,2020-04-23,0,,,,
Curacao,CUW,2020-04-24,0,,,,
Curacao,CUW,2020-04-25,0.28571,,,,
Curacao,CUW,2020-04-26,0.28571,,,,
Curacao,CUW,2020-04-27,0.28571,,,,
Curacao,CUW,2020-04-28,0.28571,,,,
Curacao,CUW,2020-04-29,0.28571,,,,
Curacao,CUW,2020-04-30,0.28571,,,,
Curacao,CUW,2020-05-01,0.28571,,,,
Curacao,CUW,2020-05-02,0,,,,
Curacao,CUW,2020-05-03,0,,,,
Curacao,CUW,2020-05-04,0,,,,
Curacao,CUW,2020-05-05,0,,,,
Curacao,CUW,2020-05-06,0,,,,
Curacao,CUW,2020-05-07,0,,,,
Curacao,CUW,2020-05-08,0,,,,
Curacao,CUW,2020-05-09,0,,,,
Curacao,CUW,2020-05-10,0,,,,
Curacao,CUW,2020-05-11,0,,,,
Curacao,CUW,2020-05-12,0,,,,
Curacao,CUW,2020-05-13,0,,,,
Curacao,CUW,2020-05-14,0,,,,
Curacao,CUW,2020-05-15,0,,,,
Curacao,CUW,2020-05-16,0,,,,
Curacao,CUW,2020-05-17,0,,,,
Curacao,CUW,2020-05-18,0,,,,
Curacao,CUW,2020-05-19,0,,,,
Curacao,CUW,2020-05-20,0,,,,
Curacao,CUW,2020-05-21,0,,,,
Curacao,CUW,2020-05-22,0,,,,
Curacao,CUW,2020-05-23,0,,,,
Curacao,CUW,2020-05-24,0,,,,
Curacao,CUW,2020-05-25,0.14286,,,,
Curacao,CUW,2020-05-26,0.28571,,,,
Curacao,CUW,2020-05-27,0.28571,,,,
Curacao,CUW,2020-05-28,0.28571,,,,
Curacao,CUW,2020-05-29,0.42857,,,,
Curacao,CUW,2020-05-30,0.42857,,,,
Curacao,CUW,2020-05-31,0.42857,,,,
Curacao,CUW,2020-06-01,0.28571,,,,
Curacao,CUW,2020-06-02,0.28571,,,,
Curacao,CUW,2020-06-03,0.28571,,,,
Curacao,CUW,2020-06-04,0.28571,,,,
Curacao,CUW,2020-06-05,0.28571,,,,
Curacao,CUW,2020-06-06,0.28571,,,,
Curacao,CUW,2020-06-07,0.28571,,,,
Curacao,CUW,2020-06-08,0.28571,,,,
Curacao,CUW,2020-06-09,0.14286,,,,
Curacao,CUW,2020-06-10,0.14286,,,,
Curacao,CUW,2020-06-11,0.14286,,,,
Curacao,CUW,2020-06-12,0.14286,,,,
Curacao,CUW,2020-06-13,0.14286,,,,
Curacao,CUW,2020-06-14,0.14286,,,,
Curacao,CUW,2020-06-15,0.14286,,,,
Curacao,CUW,2020-06-16,0.14286,,,,
Curacao,CUW,2020-06-17,0.14286,,,,
Curacao,CUW,2020-06-18,0.28571,,,,
Curacao,CUW,2020-06-19,0.14286,,,,
Curacao,CUW,2020-06-20,0.14286,,,,
Curacao,CUW,2020-06-21,0.14286,,,,
Curacao,CUW,2020-06-22,0.14286,,,,
Curacao,CUW,2020-06-23,0.14286,,,,
Curacao,CUW,2020-06-24,0.28571,,,,
Curacao,CUW,2020-06-25,0.14286,,,,
Curacao,CUW,2020-06-26,0.14286,,,,
Curacao,CUW,2020-06-27,0.14286,,,,
Curacao,CUW,2020-06-28,0.14286,,,,
Curacao,CUW,2020-06-29,0.14286,,,,
Curacao,CUW,2020-06-30,0.14286,,,,
Curacao,CUW,2020-07-01,0.14286,,,,
Curacao,CUW,2020-07-02,0.14286,,,,
Curacao,CUW,2020-07-03,0.14286,,,,
Curacao,CUW,2020-07-04,0.14286,,,,
Curacao,CUW,2020-07-05,0.14286,,,,
Curacao,CUW,2020-07-06,0.14286,,,,
Curacao,CUW,2020-07-07,0.14286,,,,
Curacao,CUW,2020-07-08,0,,,,
Curacao,CUW,2020-07-09,0,,,,
Curacao,CUW,2020-07-10,0,,,,
Curacao,CUW,2020-07-11,0,,,,
Curacao,CUW,2020-07-12,0,,,,
Curacao,CUW,2020-07-13,0,,,,
Curacao,CUW,2020-07-14,0.14286,,,,
Curacao,CUW,2020-07-15,0.14286,,,,
Curacao,CUW,2020-07-16,0.14286,,,,
Curacao,CUW,2020-07-17,0.14286,,,,
Curacao,CUW,2020-07-18,0.14286,,,,
Curacao,CUW,2020-07-19,0.14286,,,,
Curacao,CUW,2020-07-20,0.42857,,,,
Curacao,CUW,2020-07-21,0.28571,,,,
Curacao,CUW,2020-07-22,0.28571,,,,
Curacao,CUW,2020-07-23,0.28571,,,,
Curacao,CUW,2020-07-24,0.28571,,,,
Curacao,CUW,2020-07-25,0.42857,,,,
Curacao,CUW,2020-07-26,0.42857,,,,
Curacao,CUW,2020-07-27,0.14286,,,,
Curacao,CUW,2020-07-28,0.14286,,,,
Curacao,CUW,2020-07-29,0.14286,,,,
Curacao,CUW,2020-07-30,0.14286,,,,
Curacao,CUW,2020-07-31,0.14286,,,,
Curacao,CUW,2020-08-01,0,,,,
Curacao,CUW,2020-08-02,0,,,,
Curacao,CUW,2020-08-03,0,,,,
Curacao,CUW,2020-08-04,0,,,,
Curacao,CUW,2020-08-05,0,,,,
Curacao,CUW,2020-08-06,0.28571,,,,
Curacao,CUW,2020-08-07,0.28571,,,,
Curacao,CUW,2020-08-08,0.28571,,,,
Curacao,CUW,2020-08-09,0.28571,,,,
Curacao,CUW,2020-08-10,0.28571,,,,
Curacao,CUW,2020-08-11,0.42857,,,,
Curacao,CUW,2020-08-12,0.42857,,,,
Curacao,CUW,2020-08-13,0.14286,,,,
Curacao,CUW,2020-08-14,0.14286,,,,
Curacao,CUW,2020-08-15,0.14286,,,,
Curacao,CUW,2020-08-16,0.28571,,,,
Curacao,CUW,2020-08-17,0.42857,,,,
Curacao,CUW,2020-08-18,0.42857,,,,
Curacao,CUW,2020-08-19,0.42857,,,,
Curacao,CUW,2020-08-20,0.42857,,,,
Curacao,CUW,2020-08-21,0.42857,,,,
Curacao,CUW,2020-08-22,0.71429,,,,
Curacao,CUW,2020-08-23,0.57143,,,,
Curacao,CUW,2020-08-24,1.28571,,,,
Curacao,CUW,2020-08-25,1.71429,,,,
Curacao,CUW,2020-08-26,1.71429,,,,
Curacao,CUW,2020-08-27,2,,,,
Curacao,CUW,2020-08-28,2.57143,,,,
Curacao,CUW,2020-08-29,2.85714,,,,
Curacao,CUW,2020-08-30,2.85714,,,,
Curacao,CUW,2020-08-31,2,,,,
Curacao,CUW,2020-09-01,3,,,,
Curacao,CUW,2020-09-02,3,,,,
Curacao,CUW,2020-09-03,2.71429,,,,
Curacao,CUW,2020-09-04,3.14286,,,,
Curacao,CUW,2020-09-05,3,,,,
Curacao,CUW,2020-09-06,4.42857,,,,
Curacao,CUW,2020-09-07,5,,,,
Curacao,CUW,2020-09-08,4.85714,,,,
Curacao,CUW,2020-09-09,5.57143,,,,
Curacao,CUW,2020-09-10,6.85714,,,,
Curacao,CUW,2020-09-11,8,,,,
Curacao,CUW,2020-09-12,8.14286,,,,
Curacao,CUW,2020-09-13,8.14286,,,,
Curacao,CUW,2020-09-14,9.28571,,,,
Curacao,CUW,2020-09-15,7.85714,,,,
Curacao,CUW,2020-09-16,8.85714,,,,
Curacao,CUW,2020-09-17,10.85714,,,,
Curacao,CUW,2020-09-18,11.28571,,,,
Curacao,CUW,2020-09-19,13.28571,,,,
Curacao,CUW,2020-09-20,14.57143,,,,
Curacao,CUW,2020-09-21,15.85714,,,,
Curacao,CUW,2020-09-22,17.85714,,,,
Curacao,CUW,2020-09-23,17.42857,,,,
Curacao,CUW,2020-09-24,15.57143,,,,
Curacao,CUW,2020-09-25,15,,,,
Curacao,CUW,2020-09-26,14.42857,,,,
Curacao,CUW,2020-09-27,12.85714,,,,
Curacao,CUW,2020-09-28,13.14286,,,,
Curacao,CUW,2020-09-29,11.71429,,,,
Curacao,CUW,2020-09-30,11.28571,,,,
Curacao,CUW,2020-10-01,13,,,,
Curacao,CUW,2020-10-02,12,,,,
Curacao,CUW,2020-10-03,11.71429,,,,
Curacao,CUW,2020-10-04,13.14286,,,,
Curacao,CUW,2020-10-05,13.14286,,,,
Curacao,CUW,2020-10-06,12.57143,,,,
Curacao,CUW,2020-10-07,13.14286,,,,
Curacao,CUW,2020-10-08,12,,,,
Curacao,CUW,2020-10-09,15.14286,,,,
Curacao,CUW,2020-10-10,13.42857,,,,
Curacao,CUW,2020-10-11,20.28571,,,,
Curacao,CUW,2020-10-12,18.71429,,,,
Curacao,CUW,2020-10-13,19,,,,
Curacao,CUW,2020-10-14,22.42857,,,,
Curacao,CUW,2020-10-15,24.14286,,,,
Curacao,CUW,2020-10-16,24,,,,
Curacao,CUW,2020-10-17,27.57143,,,,
Curacao,CUW,2020-10-18,20.57143,,,,
Curacao,CUW,2020-10-19,23,,,,
Curacao,CUW,2020-10-20,23.71429,,,,
Curacao,CUW,2020-10-21,20,,,,
Curacao,CUW,2020-10-22,20,,,,
Curacao,CUW,2020-10-23,18.71429,,,,
Curacao,CUW,2020-10-24,17.14286,,,,
Curacao,CUW,2020-10-25,17.42857,,,,
Curacao,CUW,2020-10-26,16.28571,,,,
Curacao,CUW,2020-10-27,17.42857,,,,
Curacao,CUW,2020-10-28,16.28571,,,,
Curacao,CUW,2020-10-29,14.14286,,,,
Curacao,CUW,2020-10-30,14.71429,,,,
Curacao,CUW,2020-10-31,18,,,,
Curacao,CUW,2020-11-01,19,,,,
Curacao,CUW,2020-11-02,18.42857,,,,
Curacao,CUW,2020-11-03,17.42857,,,,
Curacao,CUW,2020-11-04,18.14286,,,,
Curacao,CUW,2020-11-05,19.57143,,,,
Curacao,CUW,2020-11-06,17.57143,,,,
Curacao,CUW,2020-11-07,15.57143,,,,
Curacao,CUW,2020-11-08,15.28571,,,,
Curacao,CUW,2020-11-09,15.71429,,,,
Curacao,CUW,2020-11-10,15.28571,,,,
Curacao,CUW,2020-11-11,18.71429,,,,
Cyprus,CYP,2020-02-27,,,39,21,56
Cyprus,CYP,2020-02-28,,,39,21,56
Cyprus,CYP,2020-02-29,,,39,21,56
Cyprus,CYP,2020-03-01,,,39,21,56
Cyprus,CYP,2020-03-02,,,39,21,56
Cyprus,CYP,2020-03-03,,,39,21,56
Cyprus,CYP,2020-03-04,,,39,21,56
Cyprus,CYP,2020-03-05,,,39,21,56
Cyprus,CYP,2020-03-06,,,39,21,56
Cyprus,CYP,2020-03-07,,,91,55,133
Cyprus,CYP,2020-03-08,,,88,54,130
Cyprus,CYP,2020-03-09,,,88,55,131
Cyprus,CYP,2020-03-10,,,91,56,136
Cyprus,CYP,2020-03-11,,,99,59,155
Cyprus,CYP,2020-03-12,,,111,63,177
Cyprus,CYP,2020-03-13,,,115,64,191
Cyprus,CYP,2020-03-14,4.66667,,115,65,194
Cyprus,CYP,2020-03-15,5.25,,114,65,195
Cyprus,CYP,2020-03-16,6,,113,63,197
Cyprus,CYP,2020-03-17,7.6,,111,64,194
Cyprus,CYP,2020-03-18,6.33333,,109,63,186
Cyprus,CYP,2020-03-19,8.66667,,105,62,177
Cyprus,CYP,2020-03-20,7.42857,,101,62,169
Cyprus,CYP,2020-03-21,7.57143,,97,61,156
Cyprus,CYP,2020-03-22,9,,93,60,144
Cyprus,CYP,2020-03-23,9.28571,,90,59,134
Cyprus,CYP,2020-03-24,10.85714,,87,57,125
Cyprus,CYP,2020-03-25,12,,84,56,117
Cyprus,CYP,2020-03-26,10.57143,,81,55,110
Cyprus,CYP,2020-03-27,12.57143,,78,54,104
Cyprus,CYP,2020-03-28,13.57143,,76,52,100
Cyprus,CYP,2020-03-29,13.57143,,74,51,95
Cyprus,CYP,2020-03-30,17,,72,50,92
Cyprus,CYP,2020-03-31,16.28571,,70,48,89
Cyprus,CYP,2020-04-01,19.71429,,68,48,87
Cyprus,CYP,2020-04-02,26.85714,,66,47,84
Cyprus,CYP,2020-04-03,30,,65,45,83
Cyprus,CYP,2020-04-04,33.42857,,64,45,82
Cyprus,CYP,2020-04-05,35.28571,,62,44,80
Cyprus,CYP,2020-04-06,33.14286,,61,42,79
Cyprus,CYP,2020-04-07,33.57143,,60,41,77
Cyprus,CYP,2020-04-08,33.14286,,58,41,76
Cyprus,CYP,2020-04-09,29.42857,,57,40,74
Cyprus,CYP,2020-04-10,29.71429,,56,39,73
Cyprus,CYP,2020-04-11,28.42857,,55,38,71
Cyprus,CYP,2020-04-12,27.14286,,54,37,70
Cyprus,CYP,2020-04-13,26.71429,,53,36,69
Cyprus,CYP,2020-04-14,28.14286,,52,35,67
Cyprus,CYP,2020-04-15,28.71429,,51,34,67
Cyprus,CYP,2020-04-16,27,,50,33,66
Cyprus,CYP,2020-04-17,24.42857,,49,33,64
Cyprus,CYP,2020-04-18,20,,48,32,63
Cyprus,CYP,2020-04-19,20.71429,,47,31,62
Cyprus,CYP,2020-04-20,19.14286,,46,31,61
Cyprus,CYP,2020-04-21,15.71429,,45,30,60
Cyprus,CYP,2020-04-22,12.71429,,44,29,59
Cyprus,CYP,2020-04-23,10.71429,,43,28,58
Cyprus,CYP,2020-04-24,8.57143,,42,28,56
Cyprus,CYP,2020-04-25,9.85714,,42,27,55
Cyprus,CYP,2020-04-26,7,,41,27,54
Cyprus,CYP,2020-04-27,7.14286,,40,26,53
Cyprus,CYP,2020-04-28,7.14286,,39,25,52
Cyprus,CYP,2020-04-29,7.57143,,38,25,51
Cyprus,CYP,2020-04-30,7.57143,,37,24,50
Cyprus,CYP,2020-05-01,7.85714,,36,23,49
Cyprus,CYP,2020-05-02,7.57143,,35,23,48
Cyprus,CYP,2020-05-03,7.71429,,34,22,47
Cyprus,CYP,2020-05-04,7.85714,,34,21,46
Cyprus,CYP,2020-05-05,7.42857,,33,21,45
Cyprus,CYP,2020-05-06,5.85714,,32,20,44
Cyprus,CYP,2020-05-07,5.71429,,31,20,43
Cyprus,CYP,2020-05-08,5.57143,,30,19,42
Cyprus,CYP,2020-05-09,4.85714,,29,18,41
Cyprus,CYP,2020-05-10,4,,28,18,40
Cyprus,CYP,2020-05-11,3.71429,,27,17,39
Cyprus,CYP,2020-05-12,3.85714,,27,17,38
Cyprus,CYP,2020-05-13,3.57143,,26,16,37
Cyprus,CYP,2020-05-14,3.14286,,25,16,36
Cyprus,CYP,2020-05-15,2.57143,,24,15,35
Cyprus,CYP,2020-05-16,2.71429,,23,14,34
Cyprus,CYP,2020-05-17,3.14286,,22,14,33
Cyprus,CYP,2020-05-18,2.57143,,21,13,32
Cyprus,CYP,2020-05-19,2.28571,,21,13,31
Cyprus,CYP,2020-05-20,2.14286,,20,12,30
Cyprus,CYP,2020-05-21,2.42857,,19,12,29
Cyprus,CYP,2020-05-22,2.28571,,18,11,28
Cyprus,CYP,2020-05-23,2.42857,,17,10,26
Cyprus,CYP,2020-05-24,1.85714,,16,10,25
Cyprus,CYP,2020-05-25,2.71429,,16,9,24
Cyprus,CYP,2020-05-26,2.85714,,15,9,23
Cyprus,CYP,2020-05-27,3,,14,8,22
Cyprus,CYP,2020-05-28,2.42857,,13,8,22
Cyprus,CYP,2020-05-29,2.57143,,13,7,21
Cyprus,CYP,2020-05-30,2,,13,7,21
Cyprus,CYP,2020-05-31,2.28571,,12,7,20
Cyprus,CYP,2020-06-01,1.28571,,12,7,20
Cyprus,CYP,2020-06-02,1.71429,,12,7,19
Cyprus,CYP,2020-06-03,1.85714,,12,7,19
Cyprus,CYP,2020-06-04,2.71429,,12,7,19
Cyprus,CYP,2020-06-05,2.42857,,12,7,19
Cyprus,CYP,2020-06-06,2.71429,,12,7,20
Cyprus,CYP,2020-06-07,2.42857,,13,7,21
Cyprus,CYP,2020-06-08,2.85714,,13,7,21
Cyprus,CYP,2020-06-09,3,,13,7,22
Cyprus,CYP,2020-06-10,2.85714,,14,7,24
Cyprus,CYP,2020-06-11,2.28571,,14,8,24
Cyprus,CYP,2020-06-12,2.42857,,15,8,26
Cyprus,CYP,2020-06-13,2.85714,,15,8,27
Cyprus,CYP,2020-06-14,2.85714,,16,9,29
Cyprus,CYP,2020-06-15,2.71429,,17,9,30
Cyprus,CYP,2020-06-16,2.14286,,17,10,32
Cyprus,CYP,2020-06-17,1.85714,,18,10,33
Cyprus,CYP,2020-06-18,1.57143,,19,11,35
Cyprus,CYP,2020-06-19,1.42857,,20,12,36
Cyprus,CYP,2020-06-20,0.71429,,21,12,38
Cyprus,CYP,2020-06-21,0.71429,,21,12,39
Cyprus,CYP,2020-06-22,0.42857,,22,13,41
Cyprus,CYP,2020-06-23,0.42857,,23,13,43
Cyprus,CYP,2020-06-24,0.71429,,24,14,44
Cyprus,CYP,2020-06-25,0.85714,,25,14,46
Cyprus,CYP,2020-06-26,1,,26,15,48
Cyprus,CYP,2020-06-27,1,,27,15,50
Cyprus,CYP,2020-06-28,1.28571,,28,16,52
Cyprus,CYP,2020-06-29,1.14286,,29,16,54
Cyprus,CYP,2020-06-30,1.14286,,30,17,57
Cyprus,CYP,2020-07-01,1.14286,,30,17,60
Cyprus,CYP,2020-07-02,1.14286,,31,17,63
Cyprus,CYP,2020-07-03,1,,32,18,67
Cyprus,CYP,2020-07-04,1,,33,18,69
Cyprus,CYP,2020-07-05,1.14286,,34,18,72
Cyprus,CYP,2020-07-06,1.28571,,35,18,75
Cyprus,CYP,2020-07-07,1.14286,,36,19,76
Cyprus,CYP,2020-07-08,1,,37,19,77
Cyprus,CYP,2020-07-09,1.28571,,37,19,79
Cyprus,CYP,2020-07-10,1.57143,,38,19,79
Cyprus,CYP,2020-07-11,2,,38,20,78
Cyprus,CYP,2020-07-12,1.71429,,39,20,78
Cyprus,CYP,2020-07-13,2.57143,,39,20,78
Cyprus,CYP,2020-07-14,2.57143,,40,20,77
Cyprus,CYP,2020-07-15,2.42857,,40,21,76
Cyprus,CYP,2020-07-16,2.14286,,41,21,76
Cyprus,CYP,2020-07-17,3,,41,21,77
Cyprus,CYP,2020-07-18,2.57143,,41,21,77
Cyprus,CYP,2020-07-19,3.28571,,41,21,76
Cyprus,CYP,2020-07-20,2.42857,,41,22,75
Cyprus,CYP,2020-07-21,2.28571,,41,22,74
Cyprus,CYP,2020-07-22,2.57143,,41,22,73
Cyprus,CYP,2020-07-23,2.42857,,41,22,72
Cyprus,CYP,2020-07-24,2,,41,22,71
Cyprus,CYP,2020-07-25,2.28571,,41,22,71
Cyprus,CYP,2020-07-26,2.28571,,41,22,71
Cyprus,CYP,2020-07-27,2.71429,,41,22,69
Cyprus,CYP,2020-07-28,3.14286,,41,23,68
Cyprus,CYP,2020-07-29,3.85714,,41,23,67
Cyprus,CYP,2020-07-30,5.71429,,41,23,66
Cyprus,CYP,2020-07-31,5.57143,,41,23,65
Cyprus,CYP,2020-08-01,9.57143,,41,23,64
Cyprus,CYP,2020-08-02,10.14286,,40,23,64
Cyprus,CYP,2020-08-03,13.28571,,40,23,64
Cyprus,CYP,2020-08-04,13.57143,,40,23,64
Cyprus,CYP,2020-08-05,16.14286,,40,23,63
Cyprus,CYP,2020-08-06,16.42857,,40,23,62
Cyprus,CYP,2020-08-07,17.71429,,40,23,61
Cyprus,CYP,2020-08-08,15.42857,,40,24,61
Cyprus,CYP,2020-08-09,15.57143,,40,24,60
Cyprus,CYP,2020-08-10,13.14286,,40,24,59
Cyprus,CYP,2020-08-11,13.85714,,40,24,59
Cyprus,CYP,2020-08-12,13.85714,,39,24,58
Cyprus,CYP,2020-08-13,13.71429,,39,24,58
Cyprus,CYP,2020-08-14,13.85714,,39,23,57
Cyprus,CYP,2020-08-15,13.71429,,39,23,56
Cyprus,CYP,2020-08-16,14.14286,,39,23,56
Cyprus,CYP,2020-08-17,12.85714,,39,23,56
Cyprus,CYP,2020-08-18,14.14286,,39,23,56
Cyprus,CYP,2020-08-19,11.71429,,39,23,56
Cyprus,CYP,2020-08-20,13.42857,,39,23,55
Cyprus,CYP,2020-08-21,12.85714,,39,23,55
Cyprus,CYP,2020-08-22,12.57143,,39,23,56
Cyprus,CYP,2020-08-23,12.14286,,39,23,56
Cyprus,CYP,2020-08-24,12.71429,,39,23,55
Cyprus,CYP,2020-08-25,14.28571,,39,22,56
Cyprus,CYP,2020-08-26,16.42857,,39,22,56
Cyprus,CYP,2020-08-27,13.71429,,39,22,56
Cyprus,CYP,2020-08-28,12.28571,,40,22,57
Cyprus,CYP,2020-08-29,10.71429,,40,22,58
Cyprus,CYP,2020-08-30,9.42857,,40,22,58
Cyprus,CYP,2020-08-31,9.42857,,40,21,59
Cyprus,CYP,2020-09-01,5.28571,,40,21,60
Cyprus,CYP,2020-09-02,2.28571,,40,21,61
Cyprus,CYP,2020-09-03,2,,40,21,62
Cyprus,CYP,2020-09-04,2.42857,,40,21,62
Cyprus,CYP,2020-09-05,2.42857,,40,21,63
Cyprus,CYP,2020-09-06,3.42857,,41,20,65
Cyprus,CYP,2020-09-07,3.14286,,41,20,66
Cyprus,CYP,2020-09-08,3.14286,,41,20,67
Cyprus,CYP,2020-09-09,3,,41,20,68
Cyprus,CYP,2020-09-10,2.71429,,41,19,69
Cyprus,CYP,2020-09-11,2.71429,,42,19,70
Cyprus,CYP,2020-09-12,3.14286,,42,19,71
Cyprus,CYP,2020-09-13,2.28571,,42,19,72
Cyprus,CYP,2020-09-14,2.42857,,42,19,74
Cyprus,CYP,2020-09-15,3.42857,,43,19,75
Cyprus,CYP,2020-09-16,4.14286,,43,18,76
Cyprus,CYP,2020-09-17,4.85714,,43,18,78
Cyprus,CYP,2020-09-18,5.85714,,43,18,80
Cyprus,CYP,2020-09-19,6.42857,,44,18,82
Cyprus,CYP,2020-09-20,8.14286,,44,18,84
Cyprus,CYP,2020-09-21,10.57143,,44,17,86
Cyprus,CYP,2020-09-22,9.85714,,45,17,88
Cyprus,CYP,2020-09-23,11.14286,,45,17,91
Cyprus,CYP,2020-09-24,15.14286,,46,17,93
Cyprus,CYP,2020-09-25,15,,46,17,95
Cyprus,CYP,2020-09-26,15.14286,,47,17,97
Cyprus,CYP,2020-09-27,14.85714,,47,17,100
Cyprus,CYP,2020-09-28,13.71429,,48,16,103
Cyprus,CYP,2020-09-29,15.71429,,48,16,106
Cyprus,CYP,2020-09-30,17.85714,,49,16,109
Cyprus,CYP,2020-10-01,14.42857,,49,16,112
Cyprus,CYP,2020-10-02,15.57143,,50,16,116
Cyprus,CYP,2020-10-03,16.85714,,50,16,120
Cyprus,CYP,2020-10-04,18.14286,,51,16,124
Cyprus,CYP,2020-10-05,18.28571,,,,
Cyprus,CYP,2020-10-06,19.14286,,,,
Cyprus,CYP,2020-10-07,19,,,,
Cyprus,CYP,2020-10-08,20.28571,,,,
Cyprus,CYP,2020-10-09,20.85714,,,,
Cyprus,CYP,2020-10-10,23.14286,,,,
Cyprus,CYP,2020-10-11,25,,,,
Cyprus,CYP,2020-10-12,23.14286,,,,
Cyprus,CYP,2020-10-13,28.57143,,,,
Cyprus,CYP,2020-10-14,24.42857,,,,
Cyprus,CYP,2020-10-15,33.28571,,,,
Cyprus,CYP,2020-10-16,37.57143,,,,
Cyprus,CYP,2020-10-17,61.14286,,,,
Cyprus,CYP,2020-10-18,56.14286,,,,
Cyprus,CYP,2020-10-19,94,,,,
Cyprus,CYP,2020-10-20,91.42857,,,,
Cyprus,CYP,2020-10-21,113.14286,,,,
Cyprus,CYP,2020-10-22,119.42857,,,,
Cyprus,CYP,2020-10-23,139,,,,
Cyprus,CYP,2020-10-24,133.57143,,,,
Cyprus,CYP,2020-10-25,152.14286,,,,
Cyprus,CYP,2020-10-26,128.71429,,,,
Cyprus,CYP,2020-10-27,135.57143,,,,
Cyprus,CYP,2020-10-28,139.71429,,,,
Cyprus,CYP,2020-10-29,121.57143,,,,
Cyprus,CYP,2020-10-30,128.14286,,,,
Cyprus,CYP,2020-10-31,129,,,,
Cyprus,CYP,2020-11-01,131.71429,,,,
Cyprus,CYP,2020-11-02,145.42857,,,,
Cyprus,CYP,2020-11-03,160.57143,,,,
Cyprus,CYP,2020-11-04,159.57143,,,,
Cyprus,CYP,2020-11-05,183.28571,,,,
Cyprus,CYP,2020-11-06,183.14286,,,,
Cyprus,CYP,2020-11-07,191.42857,,,,
Cyprus,CYP,2020-11-08,215,,,,
Cyprus,CYP,2020-11-09,203.42857,,,,
Cyprus,CYP,2020-11-10,191.14286,,,,
Cyprus,CYP,2020-11-11,194.57143,,,,
Czech Republic,CZE,2020-01-02,0,,,,
Czech Republic,CZE,2020-01-03,0,,,,
Czech Republic,CZE,2020-01-04,0,,,,
Czech Republic,CZE,2020-01-05,0,,,,
Czech Republic,CZE,2020-01-06,0,,,,
Czech Republic,CZE,2020-01-07,0,,,,
Czech Republic,CZE,2020-01-08,0,,,,
Czech Republic,CZE,2020-01-09,0,,,,
Czech Republic,CZE,2020-01-10,0,,,,
